updated_at,year,month,day,from,to,value
31.12.2021 08:15:00,2019,6,,IT,ES,37.0
31.12.2021 08:15:00,2019,7,,IT,ES,46.0
31.12.2021 08:15:00,2019,8,,IT,ES,21.0
31.12.2021 08:15:00,2019,9,,IT,ES,42.0
31.12.2021 08:15:00,2019,10,,IT,ES,37.0
31.12.2021 08:15:00,2019,11,,IT,ES,24.0
31.12.2021 08:15:00,2019,12,,IT,ES,23.0
31.12.2021 08:15:00,2019,1,,BE,DE,68.0
31.12.2021 08:15:00,2019,2,,BE,DE,24.0
31.12.2021 08:15:00,2019,3,,BE,DE,37.0
31.12.2021 08:15:00,2019,4,,BE,DE,61.0
31.12.2021 08:15:00,2019,5,,BE,DE,64.0
31.12.2021 08:15:00,2019,6,,BE,DE,44.0
31.12.2021 08:15:00,2019,7,,BE,DE,36.0
31.12.2021 08:15:00,2019,8,,BE,DE,39.0
31.12.2021 08:15:00,2019,9,,BE,DE,60.0
31.12.2021 08:15:00,2019,10,,BE,DE,43.0
31.12.2021 08:15:00,2019,11,,BE,DE,39.0
31.12.2021 08:15:00,2019,12,,BE,DE,43.0
31.12.2021 08:15:00,2019,1,,BE,AT,22.0
31.12.2021 08:15:00,2019,2,,BE,AT,5.0
31.12.2021 08:15:00,2019,3,,BE,AT,8.0
31.12.2021 08:15:00,2019,4,,BE,AT,17.0
31.12.2021 08:15:00,2019,5,,BE,AT,15.0
31.12.2021 08:15:00,2019,6,,BE,AT,8.0
31.12.2021 08:15:00,2019,7,,BE,AT,7.0
31.12.2021 08:15:00,2019,8,,BE,AT,11.0
31.12.2021 08:15:00,2019,9,,BE,AT,18.0
31.12.2021 08:15:00,2019,10,,BE,AT,10.0
31.12.2021 08:15:00,2019,11,,BE,AT,8.0
31.12.2021 08:15:00,2019,12,,BE,AT,12.0
31.12.2021 08:15:00,2019,1,,BE,FR,53.0
31.12.2021 08:15:00,2019,2,,BE,FR,28.0
31.12.2021 08:15:00,2019,3,,BE,FR,38.0
31.12.2021 08:15:00,2019,4,,BE,FR,52.0
31.12.2021 08:15:00,2019,5,,BE,FR,56.0
31.12.2021 08:15:00,2019,6,,BE,FR,48.0
31.12.2021 08:15:00,2019,7,,BE,FR,54.0
31.12.2021 08:15:00,2019,8,,BE,FR,41.0
31.12.2021 08:15:00,2019,9,,BE,FR,71.0
31.12.2021 08:15:00,2019,10,,BE,FR,56.0
31.12.2021 08:15:00,2019,11,,BE,FR,47.0
31.12.2021 08:15:00,2019,12,,BE,FR,38.0
31.12.2021 08:15:00,2019,1,,BE,NL,36.0
31.12.2021 08:15:00,2019,2,,BE,NL,11.0
31.12.2021 08:15:00,2019,3,,BE,NL,13.0
31.12.2021 08:15:00,2019,4,,BE,NL,33.0
31.12.2021 08:15:00,2019,5,,BE,NL,32.0
31.12.2021 08:15:00,2019,6,,BE,NL,31.0
31.12.2021 08:15:00,2019,7,,BE,NL,26.0
31.12.2021 08:15:00,2019,8,,BE,NL,27.0
31.12.2021 08:15:00,2019,9,,BE,NL,41.0
31.12.2021 08:15:00,2019,10,,BE,NL,28.0
31.12.2021 08:15:00,2019,11,,BE,NL,31.0
31.12.2021 08:15:00,2019,12,,BE,NL,32.0
31.12.2021 08:15:00,2019,1,,BE,CZ,21.0
31.12.2021 08:15:00,2019,2,,BE,CZ,4.0
31.12.2021 08:15:00,2019,3,,BE,CZ,7.0
31.12.2021 08:15:00,2019,4,,BE,CZ,23.0
31.12.2021 08:15:00,2019,5,,BE,CZ,22.0
31.12.2021 08:15:00,2019,6,,BE,CZ,8.0
31.12.2021 08:15:00,2019,7,,BE,CZ,10.0
31.12.2021 08:15:00,2019,8,,BE,CZ,15.0
31.12.2021 08:15:00,2019,9,,BE,CZ,19.0
31.12.2021 08:15:00,2019,10,,BE,CZ,10.0
31.12.2021 08:15:00,2019,11,,BE,CZ,11.0
31.12.2021 08:15:00,2019,12,,BE,CZ,12.0
31.12.2021 08:15:00,2019,1,,BE,CH,13.0
31.12.2021 08:15:00,2019,2,,BE,CH,3.0
31.12.2021 08:15:00,2019,3,,BE,CH,3.0
31.12.2021 08:15:00,2019,4,,BE,CH,9.0
31.12.2021 08:15:00,2019,5,,BE,CH,7.0
31.12.2021 08:15:00,2019,6,,BE,CH,4.0
31.12.2021 08:15:00,2019,7,,BE,CH,3.0
31.12.2021 08:15:00,2019,8,,BE,CH,6.0
31.12.2021 08:15:00,2019,9,,BE,CH,11.0
31.12.2021 08:15:00,2019,10,,BE,CH,5.0
31.12.2021 08:15:00,2019,11,,BE,CH,5.0
31.12.2021 08:15:00,2019,12,,BE,CH,4.0
31.12.2021 08:15:00,2019,1,,BE,PL,22.0
31.12.2021 08:15:00,2019,2,,BE,PL,4.0
31.12.2021 08:15:00,2019,3,,BE,PL,9.0
31.12.2021 08:15:00,2019,4,,BE,PL,18.0
31.12.2021 08:15:00,2019,5,,BE,PL,23.0
31.12.2021 08:15:00,2019,6,,BE,PL,11.0
31.12.2021 08:15:00,2019,7,,BE,PL,12.0
31.12.2021 08:15:00,2019,8,,BE,PL,14.0
31.12.2021 08:15:00,2019,9,,BE,PL,21.0
31.12.2021 08:15:00,2019,10,,BE,PL,13.0
31.12.2021 08:15:00,2019,11,,BE,PL,18.0
31.12.2021 08:15:00,2019,12,,BE,PL,19.0
31.12.2021 08:15:00,2019,1,,BE,IT,23.0
31.12.2021 08:15:00,2019,2,,BE,IT,6.0
31.12.2021 08:15:00,2019,3,,BE,IT,4.0
31.12.2021 08:15:00,2019,4,,BE,IT,8.0
31.12.2021 08:15:00,2019,5,,BE,IT,13.0
31.12.2021 08:15:00,2019,6,,BE,IT,6.0
31.12.2021 08:15:00,2019,7,,BE,IT,7.0
31.12.2021 08:15:00,2019,8,,BE,IT,17.0
31.12.2021 08:15:00,2019,9,,BE,IT,31.0
31.12.2021 08:15:00,2019,10,,BE,IT,15.0
31.12.2021 08:15:00,2019,11,,BE,IT,7.0
31.12.2021 08:15:00,2019,12,,BE,IT,7.0
31.12.2021 08:15:00,2019,1,,BE,BE,27.0
31.12.2021 08:15:00,2019,2,,BE,BE,9.0
31.12.2021 08:15:00,2019,3,,BE,BE,11.0
31.12.2021 08:15:00,2019,4,,BE,BE,23.0
31.12.2021 08:15:00,2019,5,,BE,BE,23.0
31.12.2021 08:15:00,2019,6,,BE,BE,23.0
31.12.2021 08:15:00,2019,7,,BE,BE,18.0
31.12.2021 08:15:00,2019,8,,BE,BE,23.0
31.12.2021 08:15:00,2019,9,,BE,BE,31.0
31.12.2021 08:15:00,2019,10,,BE,BE,17.0
31.12.2021 08:15:00,2019,11,,BE,BE,19.0
31.12.2021 08:15:00,2019,12,,BE,BE,23.0
31.12.2021 08:15:00,2019,1,,BE,ES,11.0
31.12.2021 08:15:00,2019,2,,BE,ES,3.0
31.12.2021 08:15:00,2019,3,,BE,ES,4.0
31.12.2021 08:15:00,2019,4,,BE,ES,8.0
31.12.2021 08:15:00,2019,5,,BE,ES,9.0
31.12.2021 08:15:00,2019,6,,BE,ES,7.0
31.12.2021 08:15:00,2019,7,,BE,ES,14.0
31.12.2021 08:15:00,2019,8,,BE,ES,17.0
31.12.2021 08:15:00,2019,9,,BE,ES,38.0
31.12.2021 08:15:00,2019,10,,BE,ES,23.0
31.12.2021 08:15:00,2019,11,,BE,ES,8.0
31.12.2021 08:15:00,2019,12,,BE,ES,5.0
31.12.2021 08:15:00,2019,1,,ES,DE,60.0
31.12.2021 08:15:00,2019,2,,ES,DE,39.0
31.12.2021 08:15:00,2019,3,,ES,DE,47.0
31.12.2021 08:15:00,2019,4,,ES,DE,53.0
31.12.2021 08:15:00,2019,5,,ES,DE,58.0
31.12.2021 08:15:00,2019,6,,ES,DE,35.0
31.12.2021 08:15:00,2019,7,,ES,DE,13.0
31.12.2021 08:15:00,2019,8,,ES,DE,17.0
31.12.2021 08:15:00,2019,9,,ES,DE,5.0
31.12.2021 08:15:00,2019,10,,ES,DE,8.0
31.12.2021 08:15:00,2019,11,,ES,DE,29.0
31.12.2021 08:15:00,2019,12,,ES,DE,36.0
31.12.2021 08:15:00,2019,1,,ES,AT,23.0
31.12.2021 08:15:00,2019,2,,ES,AT,9.0
31.12.2021 08:15:00,2019,3,,ES,AT,11.0
31.12.2021 08:15:00,2019,4,,ES,AT,14.0
31.12.2021 08:15:00,2019,5,,ES,AT,16.0
31.12.2021 08:15:00,2019,6,,ES,AT,10.0
31.12.2021 08:15:00,2019,7,,ES,AT,2.0
31.12.2021 08:15:00,2019,8,,ES,AT,4.0
31.12.2021 08:15:00,2019,9,,ES,AT,0.0
31.12.2021 08:15:00,2019,10,,ES,AT,0.0
31.12.2021 08:15:00,2019,11,,ES,AT,7.0
31.12.2021 08:15:00,2019,12,,ES,AT,11.0
31.12.2021 08:15:00,2019,1,,ES,FR,72.0
31.12.2021 08:15:00,2019,2,,ES,FR,66.0
31.12.2021 08:15:00,2019,3,,ES,FR,70.0
31.12.2021 08:15:00,2019,4,,ES,FR,72.0
31.12.2021 08:15:00,2019,5,,ES,FR,73.0
31.12.2021 08:15:00,2019,6,,ES,FR,60.0
31.12.2021 08:15:00,2019,7,,ES,FR,42.0
31.12.2021 08:15:00,2019,8,,ES,FR,35.0
31.12.2021 08:15:00,2019,9,,ES,FR,23.0
31.12.2021 08:15:00,2019,10,,ES,FR,23.0
31.12.2021 08:15:00,2019,11,,ES,FR,43.0
31.12.2021 08:15:00,2019,12,,ES,FR,45.0
31.12.2021 08:15:00,2019,1,,ES,NL,36.0
31.12.2021 08:15:00,2019,2,,ES,NL,21.0
31.12.2021 08:15:00,2019,3,,ES,NL,24.0
31.12.2021 08:15:00,2019,4,,ES,NL,28.0
31.12.2021 08:15:00,2019,5,,ES,NL,33.0
31.12.2021 08:15:00,2019,6,,ES,NL,16.0
31.12.2021 08:15:00,2019,7,,ES,NL,4.0
31.12.2021 08:15:00,2019,8,,ES,NL,6.0
31.12.2021 08:15:00,2019,9,,ES,NL,3.0
31.12.2021 08:15:00,2019,10,,ES,NL,3.0
31.12.2021 08:15:00,2019,11,,ES,NL,17.0
31.12.2021 08:15:00,2019,12,,ES,NL,17.0
31.12.2021 08:15:00,2019,1,,ES,CZ,21.0
31.12.2021 08:15:00,2019,2,,ES,CZ,11.0
31.12.2021 08:15:00,2019,3,,ES,CZ,14.0
31.12.2021 08:15:00,2019,4,,ES,CZ,19.0
31.12.2021 08:15:00,2019,5,,ES,CZ,25.0
31.12.2021 08:15:00,2019,6,,ES,CZ,11.0
31.12.2021 08:15:00,2019,7,,ES,CZ,3.0
31.12.2021 08:15:00,2019,8,,ES,CZ,6.0
31.12.2021 08:15:00,2019,9,,ES,CZ,0.0
31.12.2021 08:15:00,2019,10,,ES,CZ,2.0
31.12.2021 08:15:00,2019,11,,ES,CZ,9.0
31.12.2021 08:15:00,2019,12,,ES,CZ,13.0
31.12.2021 08:15:00,2019,1,,ES,CH,24.0
31.12.2021 08:15:00,2019,2,,ES,CH,11.0
31.12.2021 08:15:00,2019,3,,ES,CH,19.0
31.12.2021 08:15:00,2019,4,,ES,CH,22.0
31.12.2021 08:15:00,2019,5,,ES,CH,23.0
31.12.2021 08:15:00,2019,6,,ES,CH,13.0
31.12.2021 08:15:00,2019,7,,ES,CH,6.0
31.12.2021 08:15:00,2019,8,,ES,CH,6.0
31.12.2021 08:15:00,2019,9,,ES,CH,0.0
31.12.2021 08:15:00,2019,10,,ES,CH,4.0
31.12.2021 08:15:00,2019,11,,ES,CH,9.0
31.12.2021 08:15:00,2019,12,,ES,CH,14.0
31.12.2021 08:15:00,2019,1,,ES,PL,41.0
31.12.2021 08:15:00,2019,2,,ES,PL,17.0
31.12.2021 08:15:00,2019,3,,ES,PL,24.0
31.12.2021 08:15:00,2019,4,,ES,PL,33.0
31.12.2021 08:15:00,2019,5,,ES,PL,36.0
31.12.2021 08:15:00,2019,6,,ES,PL,18.0
31.12.2021 08:15:00,2019,7,,ES,PL,8.0
31.12.2021 08:15:00,2019,8,,ES,PL,12.0
31.12.2021 08:15:00,2019,9,,ES,PL,3.0
31.12.2021 08:15:00,2019,10,,ES,PL,5.0
31.12.2021 08:15:00,2019,11,,ES,PL,26.0
31.12.2021 08:15:00,2019,12,,ES,PL,30.0
31.12.2021 08:15:00,2019,1,,ES,IT,52.0
31.12.2021 08:15:00,2019,2,,ES,IT,26.0
31.12.2021 08:15:00,2019,3,,ES,IT,26.0
31.12.2021 08:15:00,2019,4,,ES,IT,33.0
31.12.2021 08:15:00,2019,5,,ES,IT,40.0
31.12.2021 08:15:00,2019,6,,ES,IT,21.0
31.12.2021 08:15:00,2019,7,,ES,IT,9.0
31.12.2021 08:15:00,2019,8,,ES,IT,10.0
31.12.2021 08:15:00,2019,9,,ES,IT,5.0
31.12.2021 08:15:00,2019,10,,ES,IT,5.0
31.12.2021 08:15:00,2019,11,,ES,IT,19.0
31.12.2021 08:15:00,2019,12,,ES,IT,25.0
31.12.2021 08:15:00,2019,1,,ES,BE,25.0
31.12.2021 08:15:00,2019,2,,ES,BE,14.0
31.12.2021 08:15:00,2019,3,,ES,BE,17.0
31.12.2021 08:15:00,2019,4,,ES,BE,24.0
31.12.2021 08:15:00,2019,5,,ES,BE,25.0
31.12.2021 08:15:00,2019,6,,ES,BE,16.0
31.12.2021 08:15:00,2019,7,,ES,BE,5.0
31.12.2021 08:15:00,2019,8,,ES,BE,6.0
31.12.2021 08:15:00,2019,9,,ES,BE,0.0
31.12.2021 08:15:00,2019,10,,ES,BE,2.0
31.12.2021 08:15:00,2019,11,,ES,BE,8.0
31.12.2021 08:15:00,2019,12,,ES,BE,11.0
31.12.2021 08:15:00,2019,1,,ES,ES,26.0
31.12.2021 08:15:00,2019,2,,ES,ES,21.0
31.12.2021 08:15:00,2019,3,,ES,ES,27.0
31.12.2021 08:15:00,2019,4,,ES,ES,33.0
31.12.2021 08:15:00,2019,5,,ES,ES,36.0
31.12.2021 08:15:00,2019,6,,ES,ES,36.0
31.12.2021 08:15:00,2019,7,,ES,ES,37.0
31.12.2021 08:15:00,2019,8,,ES,ES,30.0
31.12.2021 08:15:00,2019,9,,ES,ES,27.0
31.12.2021 08:15:00,2019,10,,ES,ES,27.0
31.12.2021 08:15:00,2019,11,,ES,ES,26.0
31.12.2021 08:15:00,2019,12,,ES,ES,26.0
18.03.2022 08:15:00,2022,1,,DE,DE,75.0
18.03.2022 08:15:00,2022,2,,DE,DE,70.0
18.03.2022 08:15:00,2022,3,,DE,DE,74.0
18.03.2022 08:15:00,2020,1,,DE,DE,52.0
18.03.2022 08:15:00,2020,2,,DE,DE,29.0
18.03.2022 08:15:00,2020,3,,DE,DE,44.0
18.03.2022 08:15:00,2020,4,,DE,DE,26.0
18.03.2022 08:15:00,2020,5,,DE,DE,30.0
18.03.2022 08:15:00,2020,6,,DE,DE,44.0
18.03.2022 08:15:00,2020,7,,DE,DE,47.0
18.03.2022 08:15:00,2020,8,,DE,DE,55.0
18.03.2022 08:15:00,2020,9,,DE,DE,72.0
18.03.2022 08:15:00,2020,10,,DE,DE,71.0
18.03.2022 08:15:00,2020,11,,DE,DE,60.0
18.03.2022 08:15:00,2020,12,,DE,DE,70.0
18.03.2022 08:15:00,2021,1,,DE,DE,56.0
18.03.2022 08:15:00,2021,2,,DE,DE,55.0
18.03.2022 08:15:00,2021,3,,DE,DE,70.0
18.03.2022 08:15:00,2021,4,,DE,DE,80.0
18.03.2022 08:15:00,2021,5,,DE,DE,86.0
18.03.2022 08:15:00,2021,6,,DE,DE,85.0
18.03.2022 08:15:00,2021,7,,DE,DE,84.0
18.03.2022 08:15:00,2021,8,,DE,DE,76.0
18.03.2022 08:15:00,2021,9,,DE,DE,85.0
18.03.2022 08:15:00,2021,10,,DE,DE,82.0
18.03.2022 08:15:00,2021,11,,DE,DE,82.0
18.03.2022 08:15:00,2021,12,,DE,DE,80.0
18.03.2022 08:15:00,2022,1,,DE,AT,45.0
18.03.2022 08:15:00,2022,2,,DE,AT,28.0
18.03.2022 08:15:00,2022,3,,DE,AT,29.0
18.03.2022 08:15:00,2020,1,,DE,AT,24.0
18.03.2022 08:15:00,2020,2,,DE,AT,8.0
18.03.2022 08:15:00,2020,3,,DE,AT,11.0
18.03.2022 08:15:00,2020,4,,DE,AT,3.0
18.03.2022 08:15:00,2020,5,,DE,AT,4.0
18.03.2022 08:15:00,2020,6,,DE,AT,7.0
18.03.2022 08:15:00,2020,7,,DE,AT,8.0
18.03.2022 08:15:00,2020,8,,DE,AT,18.0
18.03.2022 08:15:00,2020,9,,DE,AT,30.0
18.03.2022 08:15:00,2020,10,,DE,AT,28.0
18.03.2022 08:15:00,2020,11,,DE,AT,14.0
18.03.2022 08:15:00,2020,12,,DE,AT,17.0
18.03.2022 08:15:00,2021,1,,DE,AT,23.0
18.03.2022 08:15:00,2021,2,,DE,AT,17.0
18.03.2022 08:15:00,2021,3,,DE,AT,24.0
18.03.2022 08:15:00,2021,4,,DE,AT,30.0
18.03.2022 08:15:00,2021,5,,DE,AT,43.0
18.03.2022 08:15:00,2021,6,,DE,AT,34.0
18.03.2022 08:15:00,2021,7,,DE,AT,33.0
18.03.2022 08:15:00,2021,8,,DE,AT,30.0
18.03.2022 08:15:00,2021,9,,DE,AT,48.0
18.03.2022 08:15:00,2021,10,,DE,AT,38.0
18.03.2022 08:15:00,2021,11,,DE,AT,37.0
18.03.2022 08:15:00,2021,12,,DE,AT,38.0
18.03.2022 08:15:00,2022,1,,DE,FR,53.0
18.03.2022 08:15:00,2022,2,,DE,FR,41.0
18.03.2022 08:15:00,2022,3,,DE,FR,43.0
18.03.2022 08:15:00,2020,1,,DE,FR,26.0
18.03.2022 08:15:00,2020,2,,DE,FR,15.0
18.03.2022 08:15:00,2020,3,,DE,FR,11.0
18.03.2022 08:15:00,2020,4,,DE,FR,3.0
18.03.2022 08:15:00,2020,5,,DE,FR,5.0
18.03.2022 08:15:00,2020,6,,DE,FR,20.0
18.03.2022 08:15:00,2020,7,,DE,FR,37.0
18.03.2022 08:15:00,2020,8,,DE,FR,33.0
18.03.2022 08:15:00,2020,9,,DE,FR,57.0
18.03.2022 08:15:00,2020,10,,DE,FR,48.0
18.03.2022 08:15:00,2020,11,,DE,FR,31.0
18.03.2022 08:15:00,2020,12,,DE,FR,30.0
18.03.2022 08:15:00,2021,1,,DE,FR,38.0
18.03.2022 08:15:00,2021,2,,DE,FR,34.0
18.03.2022 08:15:00,2021,3,,DE,FR,32.0
18.03.2022 08:15:00,2021,4,,DE,FR,41.0
18.03.2022 08:15:00,2021,5,,DE,FR,53.0
18.03.2022 08:15:00,2021,6,,DE,FR,50.0
18.03.2022 08:15:00,2021,7,,DE,FR,57.0
18.03.2022 08:15:00,2021,8,,DE,FR,42.0
18.03.2022 08:15:00,2021,9,,DE,FR,66.0
18.03.2022 08:15:00,2021,10,,DE,FR,56.0
18.03.2022 08:15:00,2021,11,,DE,FR,52.0
18.03.2022 08:15:00,2021,12,,DE,FR,48.0
18.03.2022 08:15:00,2022,1,,DE,NL,30.0
18.03.2022 08:15:00,2022,2,,DE,NL,21.0
18.03.2022 08:15:00,2022,3,,DE,NL,24.0
18.03.2022 08:15:00,2020,1,,DE,NL,18.0
18.03.2022 08:15:00,2020,2,,DE,NL,7.0
18.03.2022 08:15:00,2020,3,,DE,NL,8.0
18.03.2022 08:15:00,2020,4,,DE,NL,3.0
18.03.2022 08:15:00,2020,5,,DE,NL,4.0
18.03.2022 08:15:00,2020,6,,DE,NL,12.0
18.03.2022 08:15:00,2020,7,,DE,NL,17.0
18.03.2022 08:15:00,2020,8,,DE,NL,22.0
18.03.2022 08:15:00,2020,9,,DE,NL,37.0
18.03.2022 08:15:00,2020,10,,DE,NL,34.0
18.03.2022 08:15:00,2020,11,,DE,NL,28.0
18.03.2022 08:15:00,2020,12,,DE,NL,36.0
18.03.2022 08:15:00,2021,1,,DE,NL,26.0
18.03.2022 08:15:00,2021,2,,DE,NL,26.0
18.03.2022 08:15:00,2021,3,,DE,NL,24.0
18.03.2022 08:15:00,2021,4,,DE,NL,30.0
18.03.2022 08:15:00,2021,5,,DE,NL,45.0
18.03.2022 08:15:00,2021,6,,DE,NL,40.0
18.03.2022 08:15:00,2021,7,,DE,NL,40.0
18.03.2022 08:15:00,2021,8,,DE,NL,32.0
18.03.2022 08:15:00,2021,9,,DE,NL,48.0
18.03.2022 08:15:00,2021,10,,DE,NL,41.0
18.03.2022 08:15:00,2021,11,,DE,NL,39.0
18.03.2022 08:15:00,2021,12,,DE,NL,39.0
18.03.2022 08:15:00,2022,1,,DE,CZ,33.0
18.03.2022 08:15:00,2022,2,,DE,CZ,20.0
18.03.2022 08:15:00,2022,3,,DE,CZ,16.0
18.03.2022 08:15:00,2020,1,,DE,CZ,18.0
18.03.2022 08:15:00,2020,2,,DE,CZ,6.0
18.03.2022 08:15:00,2020,3,,DE,CZ,8.0
18.03.2022 08:15:00,2020,4,,DE,CZ,0.0
18.03.2022 08:15:00,2020,5,,DE,CZ,0.0
18.03.2022 08:15:00,2020,6,,DE,CZ,3.0
18.03.2022 08:15:00,2020,7,,DE,CZ,6.0
18.03.2022 08:15:00,2020,8,,DE,CZ,12.0
18.03.2022 08:15:00,2020,9,,DE,CZ,18.0
18.03.2022 08:15:00,2020,10,,DE,CZ,17.0
18.03.2022 08:15:00,2020,11,,DE,CZ,11.0
18.03.2022 08:15:00,2020,12,,DE,CZ,13.0
18.03.2022 08:15:00,2021,1,,DE,CZ,16.0
18.03.2022 08:15:00,2021,2,,DE,CZ,14.0
18.03.2022 08:15:00,2021,3,,DE,CZ,18.0
18.03.2022 08:15:00,2021,4,,DE,CZ,19.0
18.03.2022 08:15:00,2021,5,,DE,CZ,23.0
18.03.2022 08:15:00,2021,6,,DE,CZ,27.0
18.03.2022 08:15:00,2021,7,,DE,CZ,29.0
18.03.2022 08:15:00,2021,8,,DE,CZ,23.0
18.03.2022 08:15:00,2021,9,,DE,CZ,27.0
18.03.2022 08:15:00,2021,10,,DE,CZ,28.0
18.03.2022 08:15:00,2021,11,,DE,CZ,33.0
18.03.2022 08:15:00,2021,12,,DE,CZ,32.0
18.03.2022 08:15:00,2022,1,,DE,CH,27.0
18.03.2022 08:15:00,2022,2,,DE,CH,17.0
18.03.2022 08:15:00,2022,3,,DE,CH,19.0
18.03.2022 08:15:00,2020,1,,DE,CH,9.0
18.03.2022 08:15:00,2020,2,,DE,CH,4.0
18.03.2022 08:15:00,2020,3,,DE,CH,4.0
18.03.2022 08:15:00,2020,4,,DE,CH,0.0
18.03.2022 08:15:00,2020,5,,DE,CH,3.0
18.03.2022 08:15:00,2020,6,,DE,CH,6.0
18.03.2022 08:15:00,2020,7,,DE,CH,6.0
18.03.2022 08:15:00,2020,8,,DE,CH,10.0
18.03.2022 08:15:00,2020,9,,DE,CH,16.0
18.03.2022 08:15:00,2020,10,,DE,CH,14.0
18.03.2022 08:15:00,2020,11,,DE,CH,9.0
18.03.2022 08:15:00,2020,12,,DE,CH,10.0
18.03.2022 08:15:00,2021,1,,DE,CH,14.0
18.03.2022 08:15:00,2021,2,,DE,CH,9.0
18.03.2022 08:15:00,2021,3,,DE,CH,13.0
18.03.2022 08:15:00,2021,4,,DE,CH,18.0
18.03.2022 08:15:00,2021,5,,DE,CH,24.0
18.03.2022 08:15:00,2021,6,,DE,CH,26.0
18.03.2022 08:15:00,2021,7,,DE,CH,23.0
18.03.2022 08:15:00,2021,8,,DE,CH,18.0
18.03.2022 08:15:00,2021,9,,DE,CH,31.0
18.03.2022 08:15:00,2021,10,,DE,CH,26.0
18.03.2022 08:15:00,2021,11,,DE,CH,26.0
18.03.2022 08:15:00,2021,12,,DE,CH,26.0
18.03.2022 08:15:00,2022,1,,DE,PL,47.0
18.03.2022 08:15:00,2022,2,,DE,PL,30.0
18.03.2022 08:15:00,2022,3,,DE,PL,18.0
18.03.2022 08:15:00,2020,1,,DE,PL,34.0
18.03.2022 08:15:00,2020,2,,DE,PL,9.0
18.03.2022 08:15:00,2020,3,,DE,PL,16.0
18.03.2022 08:15:00,2020,4,,DE,PL,5.0
18.03.2022 08:15:00,2020,5,,DE,PL,3.0
18.03.2022 08:15:00,2020,6,,DE,PL,5.0
18.03.2022 08:15:00,2020,7,,DE,PL,9.0
18.03.2022 08:15:00,2020,8,,DE,PL,18.0
18.03.2022 08:15:00,2020,9,,DE,PL,22.0
18.03.2022 08:15:00,2020,10,,DE,PL,21.0
18.03.2022 08:15:00,2020,11,,DE,PL,16.0
18.03.2022 08:15:00,2020,12,,DE,PL,21.0
18.03.2022 08:15:00,2021,1,,DE,PL,28.0
18.03.2022 08:15:00,2021,2,,DE,PL,19.0
18.03.2022 08:15:00,2021,3,,DE,PL,20.0
18.03.2022 08:15:00,2021,4,,DE,PL,24.0
18.03.2022 08:15:00,2021,5,,DE,PL,31.0
18.03.2022 08:15:00,2021,6,,DE,PL,34.0
18.03.2022 08:15:00,2021,7,,DE,PL,33.0
18.03.2022 08:15:00,2021,8,,DE,PL,28.0
18.03.2022 08:15:00,2021,9,,DE,PL,33.0
18.03.2022 08:15:00,2021,10,,DE,PL,33.0
18.03.2022 08:15:00,2021,11,,DE,PL,41.0
18.03.2022 08:15:00,2021,12,,DE,PL,41.0
18.03.2022 08:15:00,2022,1,,DE,IT,44.0
18.03.2022 08:15:00,2022,2,,DE,IT,28.0
18.03.2022 08:15:00,2022,3,,DE,IT,27.0
18.03.2022 08:15:00,2020,1,,DE,IT,21.0
18.03.2022 08:15:00,2020,2,,DE,IT,11.0
18.03.2022 08:15:00,2020,3,,DE,IT,12.0
18.03.2022 08:15:00,2020,4,,DE,IT,4.0
18.03.2022 08:15:00,2020,5,,DE,IT,3.0
18.03.2022 08:15:00,2020,6,,DE,IT,7.0
18.03.2022 08:15:00,2020,7,,DE,IT,11.0
18.03.2022 08:15:00,2020,8,,DE,IT,18.0
18.03.2022 08:15:00,2020,9,,DE,IT,38.0
18.03.2022 08:15:00,2020,10,,DE,IT,31.0
18.03.2022 08:15:00,2020,11,,DE,IT,18.0
18.03.2022 08:15:00,2020,12,,DE,IT,19.0
18.03.2022 08:15:00,2021,1,,DE,IT,27.0
18.03.2022 08:15:00,2021,2,,DE,IT,19.0
18.03.2022 08:15:00,2021,3,,DE,IT,15.0
18.03.2022 08:15:00,2021,4,,DE,IT,15.0
18.03.2022 08:15:00,2021,5,,DE,IT,26.0
18.03.2022 08:15:00,2021,6,,DE,IT,24.0
18.03.2022 08:15:00,2021,7,,DE,IT,28.0
18.03.2022 08:15:00,2021,8,,DE,IT,28.0
18.03.2022 08:15:00,2021,9,,DE,IT,53.0
18.03.2022 08:15:00,2021,10,,DE,IT,44.0
18.03.2022 08:15:00,2021,11,,DE,IT,38.0
18.03.2022 08:15:00,2021,12,,DE,IT,38.0
18.03.2022 08:15:00,2022,1,,DE,BE,28.0
18.03.2022 08:15:00,2022,2,,DE,BE,19.0
18.03.2022 08:15:00,2022,3,,DE,BE,21.0
18.03.2022 08:15:00,2020,1,,DE,BE,18.0
18.03.2022 08:15:00,2020,2,,DE,BE,6.0
18.03.2022 08:15:00,2020,3,,DE,BE,7.0
18.03.2022 08:15:00,2020,4,,DE,BE,0.0
18.03.2022 08:15:00,2020,5,,DE,BE,3.0
18.03.2022 08:15:00,2020,6,,DE,BE,11.0
18.03.2022 08:15:00,2020,7,,DE,BE,14.0
18.03.2022 08:15:00,2020,8,,DE,BE,20.0
18.03.2022 08:15:00,2020,9,,DE,BE,39.0
18.03.2022 08:15:00,2020,10,,DE,BE,32.0
18.03.2022 08:15:00,2020,11,,DE,BE,24.0
18.03.2022 08:15:00,2020,12,,DE,BE,32.0
18.03.2022 08:15:00,2021,1,,DE,BE,24.0
18.03.2022 08:15:00,2021,2,,DE,BE,22.0
